Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Cilindrada_motos,Nombre_motos
2015,9,Sant Andreu,57,la Trinitat Vella,201 a 250 cc,58
2015,9,Sant Andreu,58,Baró de Viver,201 a 250 cc,9
2015,9,Sant Andreu,59,el Bon Pastor,201 a 250 cc,90
2015,9,Sant Andreu,60,Sant Andreu,201 a 250 cc,485
2015,9,Sant Andreu,61,la Sagrera,201 a 250 cc,194
2015,9,Sant Andreu,62,el Congrés i els Indians,201 a 250 cc,114
2015,9,Sant Andreu,63,Navas,201 a 250 cc,209
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,201 a 250 cc,339
2015,10,Sant Martí,65,el Clot,201 a 250 cc,227
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,201 a 250 cc,133
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,201 a 250 cc,124
2015,10,Sant Martí,68,el Poblenou,201 a 250 cc,288
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,201 a 250 cc,124
2015,10,Sant Martí,70,el Besòs i el Maresme,201 a 250 cc,100
2015,10,Sant Martí,71,Provençals del Poblenou,201 a 250 cc,165
2015,10,Sant Martí,72,Sant Martí de Provençals,201 a 250 cc,225
2015,10,Sant Martí,73,la Verneda i la Pau,201 a 250 cc,227
2015,99,No consta,99,No consta,201 a 250 cc,35
2015,1,Ciutat Vella,1,el Raval,251 a 300 cc,82
2015,1,Ciutat Vella,2,el Barri Gòtic,251 a 300 cc,55
2015,1,Ciutat Vella,3,la Barceloneta,251 a 300 cc,34
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",251 a 300 cc,65
2015,2,Eixample,5,el Fort Pienc,251 a 300 cc,121
2015,2,Eixample,6,la Sagrada Família,251 a 300 cc,212
2015,2,Eixample,7,la Dreta de l'Eixample,251 a 300 cc,309
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,251 a 300 cc,266
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,251 a 300 cc,297
2015,2,Eixample,10,Sant Antoni,251 a 300 cc,143
2015,3,Sants-Montjuïc,11,el Poble Sec,251 a 300 cc,118
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,251 a 300 cc,9
2015,3,Sants-Montjuïc,13,la Marina de Port,251 a 300 cc,109
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,251 a 300 cc,41
2015,3,Sants-Montjuïc,15,Hostafrancs,251 a 300 cc,54
2015,3,Sants-Montjuïc,16,la Bordeta,251 a 300 cc,65
2015,3,Sants-Montjuïc,17,Sants - Badal,251 a 300 cc,92
2015,3,Sants-Montjuïc,18,Sants,251 a 300 cc,181
2015,4,Les Corts,19,les Corts,251 a 300 cc,318
2015,4,Les Corts,20,la Maternitat i Sant Ramon,251 a 300 cc,152
2015,4,Les Corts,21,Pedralbes,251 a 300 cc,148
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",251 a 300 cc,52
2015,5,Sarrià-Sant Gervasi,23,Sarrià,251 a 300 cc,325
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,251 a 300 cc,224
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,251 a 300 cc,294
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,251 a 300 cc,593
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,251 a 300 cc,246
2015,6,Gràcia,28,Vallcarca i els Penitents,251 a 300 cc,116
2015,6,Gràcia,29,el Coll,251 a 300 cc,51
2015,6,Gràcia,30,la Salut,251 a 300 cc,88
2015,6,Gràcia,31,la Vila de Gràcia,251 a 300 cc,230
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,251 a 300 cc,189
2015,7,Horta-Guinardó,33,el Baix Guinardó,251 a 300 cc,98
2015,7,Horta-Guinardó,34,Can Baró,251 a 300 cc,60
2015,7,Horta-Guinardó,35,el Guinardó,251 a 300 cc,170
2015,7,Horta-Guinardó,36,la Font d'en Fargues,251 a 300 cc,88
2015,7,Horta-Guinardó,37,el Carmel,251 a 300 cc,155
2015,7,Horta-Guinardó,38,la Teixonera,251 a 300 cc,64
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,251 a 300 cc,39
2015,7,Horta-Guinardó,40,Montbau,251 a 300 cc,18
2015,7,Horta-Guinardó,41,la Vall d'Hebron,251 a 300 cc,34
2015,7,Horta-Guinardó,42,la Clota,251 a 300 cc,1
2015,7,Horta-Guinardó,43,Horta,251 a 300 cc,126
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,251 a 300 cc,79
2015,8,Nou Barris,45,Porta,251 a 300 cc,63
2015,8,Nou Barris,46,el Turó de la Peira,251 a 300 cc,41
2015,8,Nou Barris,47,Can Peguera,251 a 300 cc,7
2015,8,Nou Barris,48,la Guineueta,251 a 300 cc,44
2015,8,Nou Barris,49,Canyelles,251 a 300 cc,24
2015,8,Nou Barris,50,les Roquetes,251 a 300 cc,24
2015,8,Nou Barris,51,Verdun,251 a 300 cc,23
2015,8,Nou Barris,52,la Prosperitat,251 a 300 cc,78
2015,8,Nou Barris,53,la Trinitat Nova,251 a 300 cc,13
2015,8,Nou Barris,54,Torre Baró,251 a 300 cc,3
2015,8,Nou Barris,55,Ciutat Meridiana,251 a 300 cc,15
2015,8,Nou Barris,56,Vallbona,251 a 300 cc,3
2015,9,Sant Andreu,57,la Trinitat Vella,251 a 300 cc,20
2015,9,Sant Andreu,58,Baró de Viver,251 a 300 cc,6
2015,9,Sant Andreu,59,el Bon Pastor,251 a 300 cc,30
2015,9,Sant Andreu,60,Sant Andreu,251 a 300 cc,205
2015,9,Sant Andreu,61,la Sagrera,251 a 300 cc,87
2015,9,Sant Andreu,62,el Congrés i els Indians,251 a 300 cc,43
2015,9,Sant Andreu,63,Navas,251 a 300 cc,87
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,251 a 300 cc,143
2015,10,Sant Martí,65,el Clot,251 a 300 cc,86
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,251 a 300 cc,70
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,251 a 300 cc,69
2015,10,Sant Martí,68,el Poblenou,251 a 300 cc,127
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,251 a 300 cc,74
2015,10,Sant Martí,70,el Besòs i el Maresme,251 a 300 cc,36
2015,10,Sant Martí,71,Provençals del Poblenou,251 a 300 cc,70
2015,10,Sant Martí,72,Sant Martí de Provençals,251 a 300 cc,82
2015,10,Sant Martí,73,la Verneda i la Pau,251 a 300 cc,77
2015,99,No consta,99,No consta,251 a 300 cc,5
2015,1,Ciutat Vella,1,el Raval,301 a 500 cc,172
2015,1,Ciutat Vella,2,el Barri Gòtic,301 a 500 cc,161
2015,1,Ciutat Vella,3,la Barceloneta,301 a 500 cc,91
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",301 a 500 cc,140
2015,2,Eixample,5,el Fort Pienc,301 a 500 cc,247
2015,2,Eixample,6,la Sagrada Família,301 a 500 cc,371
2015,2,Eixample,7,la Dreta de l'Eixample,301 a 500 cc,533
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,301 a 500 cc,418
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,301 a 500 cc,487
2015,2,Eixample,10,Sant Antoni,301 a 500 cc,272
2015,3,Sants-Montjuïc,11,el Poble Sec,301 a 500 cc,232
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,301 a 500 cc,18
2015,3,Sants-Montjuïc,13,la Marina de Port,301 a 500 cc,186
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,301 a 500 cc,78
2015,3,Sants-Montjuïc,15,Hostafrancs,301 a 500 cc,107
2015,3,Sants-Montjuïc,16,la Bordeta,301 a 500 cc,121
2015,3,Sants-Montjuïc,17,Sants - Badal,301 a 500 cc,166
2015,3,Sants-Montjuïc,18,Sants,301 a 500 cc,268
2015,4,Les Corts,19,les Corts,301 a 500 cc,495
2015,4,Les Corts,20,la Maternitat i Sant Ramon,301 a 500 cc,228
2015,4,Les Corts,21,Pedralbes,301 a 500 cc,205
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",301 a 500 cc,50
2015,5,Sarrià-Sant Gervasi,23,Sarrià,301 a 500 cc,338
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,301 a 500 cc,266
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,301 a 500 cc,386
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,301 a 500 cc,792
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,301 a 500 cc,408
2015,6,Gràcia,28,Vallcarca i els Penitents,301 a 500 cc,176
2015,6,Gràcia,29,el Coll,301 a 500 cc,69
2015,6,Gràcia,30,la Salut,301 a 500 cc,120
2015,6,Gràcia,31,la Vila de Gràcia,301 a 500 cc,377
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,301 a 500 cc,269
2015,7,Horta-Guinardó,33,el Baix Guinardó,301 a 500 cc,183
