Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Edat_any_a_any,Nombre
2013,7,Horta-Guinardó,34,Can Baró,Dona,36 anys,66
2013,7,Horta-Guinardó,35,el Guinardó,Dona,36 anys,323
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,36 anys,69
2013,7,Horta-Guinardó,37,el Carmel,Dona,36 anys,286
2013,7,Horta-Guinardó,38,la Teixonera,Dona,36 anys,110
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,36 anys,60
2013,7,Horta-Guinardó,40,Montbau,Dona,36 anys,33
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,36 anys,36
2013,7,Horta-Guinardó,42,la Clota,Dona,36 anys,4
2013,7,Horta-Guinardó,43,Horta,Dona,36 anys,220
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,36 anys,215
2013,8,Nou Barris,45,Porta,Dona,36 anys,237
2013,8,Nou Barris,46,el Turó de la Peira,Dona,36 anys,134
2013,8,Nou Barris,47,Can Peguera,Dona,36 anys,22
2013,8,Nou Barris,48,la Guineueta,Dona,36 anys,105
2013,8,Nou Barris,49,Canyelles,Dona,36 anys,39
2013,8,Nou Barris,50,les Roquetes,Dona,36 anys,124
2013,8,Nou Barris,51,Verdun,Dona,36 anys,128
2013,8,Nou Barris,52,la Prosperitat,Dona,36 anys,226
2013,8,Nou Barris,53,la Trinitat Nova,Dona,36 anys,62
2013,8,Nou Barris,54,Torre Baró,Dona,36 anys,21
2013,8,Nou Barris,55,Ciutat Meridiana,Dona,36 anys,91
2013,8,Nou Barris,56,Vallbona,Dona,36 anys,20
2013,9,Sant Andreu,57,la Trinitat Vella,Dona,36 anys,111
2013,9,Sant Andreu,58,Baró de Viver,Dona,36 anys,19
2013,9,Sant Andreu,59,el Bon Pastor,Dona,36 anys,144
2013,9,Sant Andreu,60,Sant Andreu,Dona,36 anys,537
2013,9,Sant Andreu,61,la Sagrera,Dona,36 anys,264
2013,9,Sant Andreu,62,el Congrés i els Indians,Dona,36 anys,117
2013,9,Sant Andreu,63,Navas,Dona,36 anys,181
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,36 anys,345
2013,10,Sant Martí,65,el Clot,Dona,36 anys,204
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,36 anys,148
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,36 anys,77
2013,10,Sant Martí,68,el Poblenou,Dona,36 anys,380
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,36 anys,164
2013,10,Sant Martí,70,el Besòs i el Maresme,Dona,36 anys,171
2013,10,Sant Martí,71,Provençals del Poblenou,Dona,36 anys,200
2013,10,Sant Martí,72,Sant Martí de Provençals,Dona,36 anys,198
2013,10,Sant Martí,73,la Verneda i la Pau,Dona,36 anys,234
2013,1,Ciutat Vella,1,el Raval,Dona,37 anys,427
2013,1,Ciutat Vella,2,el Barri Gòtic,Dona,37 anys,160
2013,1,Ciutat Vella,3,la Barceloneta,Dona,37 anys,134
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,37 anys,252
2013,2,Eixample,5,el Fort Pienc,Dona,37 anys,287
2013,2,Eixample,6,la Sagrada Família,Dona,37 anys,496
2013,2,Eixample,7,la Dreta de l'Eixample,Dona,37 anys,382
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,37 anys,378
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,37 anys,513
2013,2,Eixample,10,Sant Antoni,Dona,37 anys,320
2013,3,Sants-Montjuïc,11,el Poble Sec,Dona,37 anys,388
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,37 anys,8
2013,3,Sants-Montjuïc,13,la Marina de Port,Dona,37 anys,261
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,37 anys,76
2013,3,Sants-Montjuïc,15,Hostafrancs,Dona,37 anys,127
2013,3,Sants-Montjuïc,16,la Bordeta,Dona,37 anys,170
2013,3,Sants-Montjuïc,17,Sants - Badal,Dona,37 anys,214
2013,3,Sants-Montjuïc,18,Sants,Dona,37 anys,347
2013,4,Les Corts,19,les Corts,Dona,37 anys,365
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,37 anys,191
2013,4,Les Corts,21,Pedralbes,Dona,37 anys,92
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,37 anys,32
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,37 anys,168
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,37 anys,118
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,37 anys,194
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,37 anys,362
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,37 anys,241
2013,6,Gràcia,28,Vallcarca i els Penitents,Dona,37 anys,124
2013,6,Gràcia,29,el Coll,Dona,37 anys,78
2013,6,Gràcia,30,la Salut,Dona,37 anys,117
2013,6,Gràcia,31,la Vila de Gràcia,Dona,37 anys,572
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,37 anys,283
2013,7,Horta-Guinardó,33,el Baix Guinardó,Dona,37 anys,232
2013,7,Horta-Guinardó,34,Can Baró,Dona,37 anys,87
2013,7,Horta-Guinardó,35,el Guinardó,Dona,37 anys,319
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,37 anys,67
2013,7,Horta-Guinardó,37,el Carmel,Dona,37 anys,284
2013,7,Horta-Guinardó,38,la Teixonera,Dona,37 anys,98
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,37 anys,50
2013,7,Horta-Guinardó,40,Montbau,Dona,37 anys,45
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,37 anys,39
2013,7,Horta-Guinardó,42,la Clota,Dona,37 anys,8
2013,7,Horta-Guinardó,43,Horta,Dona,37 anys,221
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,37 anys,215
2013,8,Nou Barris,45,Porta,Dona,37 anys,215
2013,8,Nou Barris,46,el Turó de la Peira,Dona,37 anys,130
2013,8,Nou Barris,47,Can Peguera,Dona,37 anys,15
2013,8,Nou Barris,48,la Guineueta,Dona,37 anys,110
2013,8,Nou Barris,49,Canyelles,Dona,37 anys,47
2013,8,Nou Barris,50,les Roquetes,Dona,37 anys,135
2013,8,Nou Barris,51,Verdun,Dona,37 anys,105
2013,8,Nou Barris,52,la Prosperitat,Dona,37 anys,225
2013,8,Nou Barris,53,la Trinitat Nova,Dona,37 anys,60
2013,8,Nou Barris,54,Torre Baró,Dona,37 anys,9
2013,8,Nou Barris,55,Ciutat Meridiana,Dona,37 anys,88
2013,8,Nou Barris,56,Vallbona,Dona,37 anys,16
2013,9,Sant Andreu,57,la Trinitat Vella,Dona,37 anys,95
2013,9,Sant Andreu,58,Baró de Viver,Dona,37 anys,26
2013,9,Sant Andreu,59,el Bon Pastor,Dona,37 anys,131
2013,9,Sant Andreu,60,Sant Andreu,Dona,37 anys,502
2013,9,Sant Andreu,61,la Sagrera,Dona,37 anys,200
2013,9,Sant Andreu,62,el Congrés i els Indians,Dona,37 anys,107
2013,9,Sant Andreu,63,Navas,Dona,37 anys,177
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,37 anys,355
2013,10,Sant Martí,65,el Clot,Dona,37 anys,222
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,37 anys,149
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,37 anys,74
2013,10,Sant Martí,68,el Poblenou,Dona,37 anys,376
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,37 anys,183
2013,10,Sant Martí,70,el Besòs i el Maresme,Dona,37 anys,162
2013,10,Sant Martí,71,Provençals del Poblenou,Dona,37 anys,190
2013,10,Sant Martí,72,Sant Martí de Provençals,Dona,37 anys,212
2013,10,Sant Martí,73,la Verneda i la Pau,Dona,37 anys,246
2013,1,Ciutat Vella,1,el Raval,Dona,38 anys,403
2013,1,Ciutat Vella,2,el Barri Gòtic,Dona,38 anys,155
2013,1,Ciutat Vella,3,la Barceloneta,Dona,38 anys,128
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,38 anys,236
2013,2,Eixample,5,el Fort Pienc,Dona,38 anys,271
2013,2,Eixample,6,la Sagrada Família,Dona,38 anys,417
2013,2,Eixample,7,la Dreta de l'Eixample,Dona,38 anys,421
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,38 anys,379
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,38 anys,475
2013,2,Eixample,10,Sant Antoni,Dona,38 anys,312
2013,3,Sants-Montjuïc,11,el Poble Sec,Dona,38 anys,399
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,38 anys,7
2013,3,Sants-Montjuïc,13,la Marina de Port,Dona,38 anys,236
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,38 anys,83
2013,3,Sants-Montjuïc,15,Hostafrancs,Dona,38 anys,145
2013,3,Sants-Montjuïc,16,la Bordeta,Dona,38 anys,155
2013,3,Sants-Montjuïc,17,Sants - Badal,Dona,38 anys,200
2013,3,Sants-Montjuïc,18,Sants,Dona,38 anys,349
2013,4,Les Corts,19,les Corts,Dona,38 anys,350
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,38 anys,175
2013,4,Les Corts,21,Pedralbes,Dona,38 anys,75
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,38 anys,36
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,38 anys,236
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,38 anys,136
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,38 anys,197
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,38 anys,356
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,38 anys,262
2013,6,Gràcia,28,Vallcarca i els Penitents,Dona,38 anys,142
2013,6,Gràcia,29,el Coll,Dona,38 anys,83
2013,6,Gràcia,30,la Salut,Dona,38 anys,108
2013,6,Gràcia,31,la Vila de Gràcia,Dona,38 anys,523
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,38 anys,301
2013,7,Horta-Guinardó,33,el Baix Guinardó,Dona,38 anys,212
2013,7,Horta-Guinardó,34,Can Baró,Dona,38 anys,78
2013,7,Horta-Guinardó,35,el Guinardó,Dona,38 anys,294
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,38 anys,85
2013,7,Horta-Guinardó,37,el Carmel,Dona,38 anys,284
2013,7,Horta-Guinardó,38,la Teixonera,Dona,38 anys,116
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,38 anys,48
2013,7,Horta-Guinardó,40,Montbau,Dona,38 anys,35
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,38 anys,38
2013,7,Horta-Guinardó,42,la Clota,Dona,38 anys,4
2013,7,Horta-Guinardó,43,Horta,Dona,38 anys,225
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,38 anys,243
2013,8,Nou Barris,45,Porta,Dona,38 anys,223
2013,8,Nou Barris,46,el Turó de la Peira,Dona,38 anys,134
2013,8,Nou Barris,47,Can Peguera,Dona,38 anys,17
2013,8,Nou Barris,48,la Guineueta,Dona,38 anys,114
2013,8,Nou Barris,49,Canyelles,Dona,38 anys,48
2013,8,Nou Barris,50,les Roquetes,Dona,38 anys,136
2013,8,Nou Barris,51,Verdun,Dona,38 anys,111
2013,8,Nou Barris,52,la Prosperitat,Dona,38 anys,229
2013,8,Nou Barris,53,la Trinitat Nova,Dona,38 anys,51
2013,8,Nou Barris,54,Torre Baró,Dona,38 anys,14
2013,8,Nou Barris,55,Ciutat Meridiana,Dona,38 anys,93
2013,8,Nou Barris,56,Vallbona,Dona,38 anys,14
2013,9,Sant Andreu,57,la Trinitat Vella,Dona,38 anys,94
2013,9,Sant Andreu,58,Baró de Viver,Dona,38 anys,15
2013,9,Sant Andreu,59,el Bon Pastor,Dona,38 anys,146
2013,9,Sant Andreu,60,Sant Andreu,Dona,38 anys,516
2013,9,Sant Andreu,61,la Sagrera,Dona,38 anys,233
2013,9,Sant Andreu,62,el Congrés i els Indians,Dona,38 anys,116
2013,9,Sant Andreu,63,Navas,Dona,38 anys,196
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,38 anys,328
2013,10,Sant Martí,65,el Clot,Dona,38 anys,243
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,38 anys,123
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,38 anys,88
2013,10,Sant Martí,68,el Poblenou,Dona,38 anys,362
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,38 anys,179
2013,10,Sant Martí,70,el Besòs i el Maresme,Dona,38 anys,151
2013,10,Sant Martí,71,Provençals del Poblenou,Dona,38 anys,194
2013,10,Sant Martí,72,Sant Martí de Provençals,Dona,38 anys,200
2013,10,Sant Martí,73,la Verneda i la Pau,Dona,38 anys,215
2013,1,Ciutat Vella,1,el Raval,Dona,39 anys,394
2013,1,Ciutat Vella,2,el Barri Gòtic,Dona,39 anys,134
2013,1,Ciutat Vella,3,la Barceloneta,Dona,39 anys,135
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,39 anys,193
2013,2,Eixample,5,el Fort Pienc,Dona,39 anys,249
2013,2,Eixample,6,la Sagrada Família,Dona,39 anys,403
2013,2,Eixample,7,la Dreta de l'Eixample,Dona,39 anys,357
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,39 anys,349
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,39 anys,459
2013,2,Eixample,10,Sant Antoni,Dona,39 anys,278
2013,3,Sants-Montjuïc,11,el Poble Sec,Dona,39 anys,384
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,39 anys,6
2013,3,Sants-Montjuïc,13,la Marina de Port,Dona,39 anys,256
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,39 anys,86
2013,3,Sants-Montjuïc,15,Hostafrancs,Dona,39 anys,140
2013,3,Sants-Montjuïc,16,la Bordeta,Dona,39 anys,152
2013,3,Sants-Montjuïc,17,Sants - Badal,Dona,39 anys,190
2013,3,Sants-Montjuïc,18,Sants,Dona,39 anys,339
2013,4,Les Corts,19,les Corts,Dona,39 anys,349
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,39 anys,169
2013,4,Les Corts,21,Pedralbes,Dona,39 anys,86
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,39 anys,43
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,39 anys,190
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,39 anys,132
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,39 anys,219
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,39 anys,371
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,39 anys,246
2013,6,Gràcia,28,Vallcarca i els Penitents,Dona,39 anys,133
2013,6,Gràcia,29,el Coll,Dona,39 anys,69
2013,6,Gràcia,30,la Salut,Dona,39 anys,99
2013,6,Gràcia,31,la Vila de Gràcia,Dona,39 anys,477
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,39 anys,280
2013,7,Horta-Guinardó,33,el Baix Guinardó,Dona,39 anys,199
2013,7,Horta-Guinardó,34,Can Baró,Dona,39 anys,77
2013,7,Horta-Guinardó,35,el Guinardó,Dona,39 anys,315
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,39 anys,83
2013,7,Horta-Guinardó,37,el Carmel,Dona,39 anys,280
2013,7,Horta-Guinardó,38,la Teixonera,Dona,39 anys,103
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,39 anys,58
2013,7,Horta-Guinardó,40,Montbau,Dona,39 anys,28
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,39 anys,34
2013,7,Horta-Guinardó,42,la Clota,Dona,39 anys,4
2013,7,Horta-Guinardó,43,Horta,Dona,39 anys,205
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,39 anys,212
2013,8,Nou Barris,45,Porta,Dona,39 anys,203
2013,8,Nou Barris,46,el Turó de la Peira,Dona,39 anys,121
2013,8,Nou Barris,47,Can Peguera,Dona,39 anys,17
2013,8,Nou Barris,48,la Guineueta,Dona,39 anys,110
2013,8,Nou Barris,49,Canyelles,Dona,39 anys,37
2013,8,Nou Barris,50,les Roquetes,Dona,39 anys,122
2013,8,Nou Barris,51,Verdun,Dona,39 anys,123
2013,8,Nou Barris,52,la Prosperitat,Dona,39 anys,223
2013,8,Nou Barris,53,la Trinitat Nova,Dona,39 anys,60
2013,8,Nou Barris,54,Torre Baró,Dona,39 anys,17
2013,8,Nou Barris,55,Ciutat Meridiana,Dona,39 anys,103
2013,8,Nou Barris,56,Vallbona,Dona,39 anys,11
2013,9,Sant Andreu,57,la Trinitat Vella,Dona,39 anys,86
2013,9,Sant Andreu,58,Baró de Viver,Dona,39 anys,21
2013,9,Sant Andreu,59,el Bon Pastor,Dona,39 anys,132
2013,9,Sant Andreu,60,Sant Andreu,Dona,39 anys,482
2013,9,Sant Andreu,61,la Sagrera,Dona,39 anys,237
2013,9,Sant Andreu,62,el Congrés i els Indians,Dona,39 anys,121
2013,9,Sant Andreu,63,Navas,Dona,39 anys,158
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,39 anys,316
2013,10,Sant Martí,65,el Clot,Dona,39 anys,242
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,39 anys,126
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,39 anys,96
2013,10,Sant Martí,68,el Poblenou,Dona,39 anys,348
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,39 anys,172
2013,10,Sant Martí,70,el Besòs i el Maresme,Dona,39 anys,145
2013,10,Sant Martí,71,Provençals del Poblenou,Dona,39 anys,164
2013,10,Sant Martí,72,Sant Martí de Provençals,Dona,39 anys,220
2013,10,Sant Martí,73,la Verneda i la Pau,Dona,39 anys,199
2013,1,Ciutat Vella,1,el Raval,Dona,40 anys,388
2013,1,Ciutat Vella,2,el Barri Gòtic,Dona,40 anys,139
2013,1,Ciutat Vella,3,la Barceloneta,Dona,40 anys,114
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,40 anys,218
2013,2,Eixample,5,el Fort Pienc,Dona,40 anys,238
2013,2,Eixample,6,la Sagrada Família,Dona,40 anys,387
2013,2,Eixample,7,la Dreta de l'Eixample,Dona,40 anys,339
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,40 anys,329
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,40 anys,421
2013,2,Eixample,10,Sant Antoni,Dona,40 anys,302
2013,3,Sants-Montjuïc,11,el Poble Sec,Dona,40 anys,380
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,40 anys,7
2013,3,Sants-Montjuïc,13,la Marina de Port,Dona,40 anys,242
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,40 anys,74
2013,3,Sants-Montjuïc,15,Hostafrancs,Dona,40 anys,128
2013,3,Sants-Montjuïc,16,la Bordeta,Dona,40 anys,120
2013,3,Sants-Montjuïc,17,Sants - Badal,Dona,40 anys,195
2013,3,Sants-Montjuïc,18,Sants,Dona,40 anys,354
2013,4,Les Corts,19,les Corts,Dona,40 anys,332
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,40 anys,179
2013,4,Les Corts,21,Pedralbes,Dona,40 anys,87
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,40 anys,49
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,40 anys,203
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,40 anys,117
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,40 anys,230
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,40 anys,363
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,40 anys,228
2013,6,Gràcia,28,Vallcarca i els Penitents,Dona,40 anys,143
2013,6,Gràcia,29,el Coll,Dona,40 anys,58
2013,6,Gràcia,30,la Salut,Dona,40 anys,102
2013,6,Gràcia,31,la Vila de Gràcia,Dona,40 anys,478
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,40 anys,235
2013,7,Horta-Guinardó,33,el Baix Guinardó,Dona,40 anys,203
2013,7,Horta-Guinardó,34,Can Baró,Dona,40 anys,70
2013,7,Horta-Guinardó,35,el Guinardó,Dona,40 anys,309
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,40 anys,82
2013,7,Horta-Guinardó,37,el Carmel,Dona,40 anys,258
2013,7,Horta-Guinardó,38,la Teixonera,Dona,40 anys,95
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,40 anys,56
2013,7,Horta-Guinardó,40,Montbau,Dona,40 anys,41
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,40 anys,50
2013,7,Horta-Guinardó,42,la Clota,Dona,40 anys,2
2013,7,Horta-Guinardó,43,Horta,Dona,40 anys,212
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,40 anys,237
2013,8,Nou Barris,45,Porta,Dona,40 anys,210
2013,8,Nou Barris,46,el Turó de la Peira,Dona,40 anys,117
2013,8,Nou Barris,47,Can Peguera,Dona,40 anys,14
2013,8,Nou Barris,48,la Guineueta,Dona,40 anys,102
2013,8,Nou Barris,49,Canyelles,Dona,40 anys,50
2013,8,Nou Barris,50,les Roquetes,Dona,40 anys,126
2013,8,Nou Barris,51,Verdun,Dona,40 anys,104
2013,8,Nou Barris,52,la Prosperitat,Dona,40 anys,216
2013,8,Nou Barris,53,la Trinitat Nova,Dona,40 anys,52
2013,8,Nou Barris,54,Torre Baró,Dona,40 anys,21
2013,8,Nou Barris,55,Ciutat Meridiana,Dona,40 anys,92
2013,8,Nou Barris,56,Vallbona,Dona,40 anys,7
2013,9,Sant Andreu,57,la Trinitat Vella,Dona,40 anys,86
2013,9,Sant Andreu,58,Baró de Viver,Dona,40 anys,16
2013,9,Sant Andreu,59,el Bon Pastor,Dona,40 anys,130
2013,9,Sant Andreu,60,Sant Andreu,Dona,40 anys,535
2013,9,Sant Andreu,61,la Sagrera,Dona,40 anys,221
2013,9,Sant Andreu,62,el Congrés i els Indians,Dona,40 anys,115
2013,9,Sant Andreu,63,Navas,Dona,40 anys,158
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,40 anys,306
2013,10,Sant Martí,65,el Clot,Dona,40 anys,214
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,40 anys,99
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,40 anys,82
2013,10,Sant Martí,68,el Poblenou,Dona,40 anys,353
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,40 anys,174
2013,10,Sant Martí,70,el Besòs i el Maresme,Dona,40 anys,146
2013,10,Sant Martí,71,Provençals del Poblenou,Dona,40 anys,170
2013,10,Sant Martí,72,Sant Martí de Provençals,Dona,40 anys,227
2013,10,Sant Martí,73,la Verneda i la Pau,Dona,40 anys,225
2013,1,Ciutat Vella,1,el Raval,Dona,41 anys,440
2013,1,Ciutat Vella,2,el Barri Gòtic,Dona,41 anys,130
2013,1,Ciutat Vella,3,la Barceloneta,Dona,41 anys,110
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,41 anys,212
2013,2,Eixample,5,el Fort Pienc,Dona,41 anys,252
2013,2,Eixample,6,la Sagrada Família,Dona,41 anys,405
2013,2,Eixample,7,la Dreta de l'Eixample,Dona,41 anys,363
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,41 anys,328
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,41 anys,426
2013,2,Eixample,10,Sant Antoni,Dona,41 anys,278
2013,3,Sants-Montjuïc,11,el Poble Sec,Dona,41 anys,314
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,41 anys,2
2013,3,Sants-Montjuïc,13,la Marina de Port,Dona,41 anys,261
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,41 anys,96
2013,3,Sants-Montjuïc,15,Hostafrancs,Dona,41 anys,127
2013,3,Sants-Montjuïc,16,la Bordeta,Dona,41 anys,137
2013,3,Sants-Montjuïc,17,Sants - Badal,Dona,41 anys,193
2013,3,Sants-Montjuïc,18,Sants,Dona,41 anys,319
2013,4,Les Corts,19,les Corts,Dona,41 anys,334
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,41 anys,177
2013,4,Les Corts,21,Pedralbes,Dona,41 anys,98
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,41 anys,53
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,41 anys,220
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,41 anys,112
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,41 anys,231
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,41 anys,382
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,41 anys,221
2013,6,Gràcia,28,Vallcarca i els Penitents,Dona,41 anys,128
2013,6,Gràcia,29,el Coll,Dona,41 anys,57
2013,6,Gràcia,30,la Salut,Dona,41 anys,85
2013,6,Gràcia,31,la Vila de Gràcia,Dona,41 anys,445
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,41 anys,285
2013,7,Horta-Guinardó,33,el Baix Guinardó,Dona,41 anys,205
2013,7,Horta-Guinardó,34,Can Baró,Dona,41 anys,55
2013,7,Horta-Guinardó,35,el Guinardó,Dona,41 anys,268
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,41 anys,82
2013,7,Horta-Guinardó,37,el Carmel,Dona,41 anys,262
2013,7,Horta-Guinardó,38,la Teixonera,Dona,41 anys,116
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,41 anys,51
2013,7,Horta-Guinardó,40,Montbau,Dona,41 anys,46
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,41 anys,38
2013,7,Horta-Guinardó,42,la Clota,Dona,41 anys,3
2013,7,Horta-Guinardó,43,Horta,Dona,41 anys,225
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,41 anys,189
2013,8,Nou Barris,45,Porta,Dona,41 anys,213
2013,8,Nou Barris,46,el Turó de la Peira,Dona,41 anys,119
2013,8,Nou Barris,47,Can Peguera,Dona,41 anys,18
2013,8,Nou Barris,48,la Guineueta,Dona,41 anys,119
2013,8,Nou Barris,49,Canyelles,Dona,41 anys,67
2013,8,Nou Barris,50,les Roquetes,Dona,41 anys,116
2013,8,Nou Barris,51,Verdun,Dona,41 anys,99
2013,8,Nou Barris,52,la Prosperitat,Dona,41 anys,182
