Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipologia_parc,Nombre_vehicles
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Altres vehicles,41
2015,7,Horta-Guinardó,42,la Clota,Altres vehicles,3
2015,7,Horta-Guinardó,43,Horta,Altres vehicles,188
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Altres vehicles,190
2015,8,Nou Barris,45,Porta,Altres vehicles,137
2015,8,Nou Barris,46,el Turó de la Peira,Altres vehicles,35
2015,8,Nou Barris,47,Can Peguera,Altres vehicles,14
2015,8,Nou Barris,48,la Guineueta,Altres vehicles,82
2015,8,Nou Barris,49,Canyelles,Altres vehicles,62
2015,8,Nou Barris,50,les Roquetes,Altres vehicles,145
2015,8,Nou Barris,51,Verdun,Altres vehicles,74
2015,8,Nou Barris,52,la Prosperitat,Altres vehicles,214
2015,8,Nou Barris,53,la Trinitat Nova,Altres vehicles,36
2015,8,Nou Barris,54,Torre Baró,Altres vehicles,33
2015,8,Nou Barris,55,Ciutat Meridiana,Altres vehicles,65
2015,8,Nou Barris,56,Vallbona,Altres vehicles,26
2015,9,Sant Andreu,57,la Trinitat Vella,Altres vehicles,53
2015,9,Sant Andreu,58,Baró de Viver,Altres vehicles,17
2015,9,Sant Andreu,59,el Bon Pastor,Altres vehicles,356
2015,9,Sant Andreu,60,Sant Andreu,Altres vehicles,432
2015,9,Sant Andreu,61,la Sagrera,Altres vehicles,227
2015,9,Sant Andreu,62,el Congrés i els Indians,Altres vehicles,107
2015,9,Sant Andreu,63,Navas,Altres vehicles,169
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Altres vehicles,274
2015,10,Sant Martí,65,el Clot,Altres vehicles,265
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Altres vehicles,292
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Altres vehicles,98
2015,10,Sant Martí,68,el Poblenou,Altres vehicles,351
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Altres vehicles,123
2015,10,Sant Martí,70,el Besòs i el Maresme,Altres vehicles,162
2015,10,Sant Martí,71,Provençals del Poblenou,Altres vehicles,313
2015,10,Sant Martí,72,Sant Martí de Provençals,Altres vehicles,210
2015,10,Sant Martí,73,la Verneda i la Pau,Altres vehicles,211
2015,99,No consta,99,No consta,Altres vehicles,232
